id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
1792,32.0,0,1,13.0,2,1,3.0,4.0,0,0,5.0,0,2,1,441060.0,0.0,2,1,2,0
1793,42.0,1,1,32.0,2,1,4.0,4.0,1,0,3.0,0,2,2,332820.0,0.0,0,0,3,0
1794,45.0,1,1,31.0,2,1,3.0,4.0,1,0,1.0,0,2,2,453165.0,0.0,3,1,2,0
1795,35.0,1,2,15.0,2,1,3.0,4.0,1,0,2.0,0,2,2,315855.0,0.0,2,1,2,0
1796,45.0,0,1,7.0,2,0,3.0,4.0,1,0,5.0,0,2,2,300000.0,0.0,1,0,2,0
1797,51.0,1,1,6.0,1,1,2.0,3.0,3,1,2.0,0,0,3,387990.0,0.0,3,0,0,0
1798,34.0,1,2,18.0,1,1,2.0,3.0,3,1,5.0,0,0,3,400000.0,0.0,3,0,0,0
1799,44.0,1,0,6.0,1,1,2.0,3.0,3,1,2.0,0,0,3,369075.0,0.0,2,1,0,0
1800,48.0,0,1,6.0,1,1,2.0,4.0,3,1,2.0,0,1,3,379050.0,0.0,0,0,0,0
1801,54.0,0,0,9.0,1,0,2.0,3.0,3,1,2.0,0,0,3,364305.0,0.0,0,1,0,0
1802,51.0,1,1,13.0,1,0,2.0,3.0,3,1,1.0,0,1,3,383685.0,0.0,0,1,0,0
1803,35.0,0,0,17.0,1,0,2.0,3.0,3,1,5.0,0,1,3,367800.0,0.0,3,1,0,0
1804,55.0,0,1,7.0,1,1,2.0,3.0,4,1,2.0,0,1,0,480000.0,1.0,3,1,0,0
1805,36.0,0,1,9.0,2,1,2.0,4.0,3,1,2.0,0,0,3,424365.0,0.0,0,0,0,0
1806,37.0,0,1,15.0,2,1,2.0,3.0,1,1,7.0,0,1,2,310995.0,0.0,3,0,0,0
1807,28.0,0,2,,1,1,2.0,3.0,1,2,3.0,0,1,2,394320.0,0.0,3,0,0,0
1808,51.0,1,0,12.0,1,0,2.0,3.0,3,1,1.0,0,0,3,360225.0,0.0,0,1,0,0
1809,40.0,0,1,10.0,1,1,2.0,4.0,0,1,2.0,0,1,1,263700.0,1.0,1,0,0,0
1810,52.0,1,1,29.0,2,0,2.0,4.0,3,2,5.0,0,1,3,377760.0,0.0,1,0,0,0
1811,42.0,1,1,10.0,1,1,2.0,3.0,1,1,1.0,0,1,2,276255.0,0.0,3,1,0,0
1812,46.0,1,2,9.0,1,0,2.0,3.0,1,2,2.0,0,1,2,438435.0,0.0,3,1,0,0
1813,40.0,0,1,9.0,2,1,2.0,3.0,4,1,2.0,0,0,0,373005.0,0.0,3,0,0,0
1814,44.0,1,0,10.0,2,0,2.0,3.0,0,1,1.0,0,1,1,264555.0,0.0,3,1,0,0
1815,50.0,0,0,7.0,1,0,2.0,3.0,3,1,1.0,0,0,3,336270.0,0.0,0,1,0,0
1816,22.0,1,2,8.0,1,0,2.0,3.0,0,2,1.0,0,1,1,256425.0,0.0,1,1,0,0
1817,33.0,1,1,6.0,0,0,2.0,3.0,1,1,2.0,0,0,2,313920.0,0.0,3,0,0,0
1818,56.0,1,0,17.0,1,0,2.0,3.0,4,1,4.0,0,1,0,470400.0,0.0,2,1,0,0
1819,46.0,0,1,18.0,2,1,2.0,3.0,4,1,2.0,0,1,0,420000.0,0.0,3,0,0,0
1820,25.0,0,2,9.0,1,0,2.0,3.0,3,1,2.0,0,1,3,376350.0,0.0,0,1,0,0
1821,53.0,1,0,28.0,2,1,3.0,5.0,4,0,7.0,0,1,0,483405.0,0.0,2,1,2,0
1822,29.0,1,1,15.0,1,1,4.0,4.0,3,1,3.0,0,2,3,417735.0,0.0,1,1,3,0
1823,23.0,1,1,12.0,1,0,3.0,4.0,0,0,5.0,0,2,1,309450.0,0.0,3,1,2,0
1824,25.0,1,1,35.0,1,1,3.0,4.0,1,0,3.0,0,3,2,345480.0,0.0,0,1,2,0
1825,55.0,1,1,9.0,1,1,3.0,4.0,0,0,5.0,0,3,0,485325.0,0.0,3,1,2,0
1826,23.0,1,1,10.0,2,1,3.0,5.0,0,1,3.0,0,1,1,310425.0,1.0,1,0,2,0
1827,49.0,1,1,15.0,1,0,3.0,5.0,1,0,5.0,0,1,2,426540.0,0.0,3,1,1,0
1828,34.0,1,1,7.0,1,1,3.0,5.0,3,0,2.0,0,0,3,335730.0,0.0,2,1,1,0
1829,39.0,0,1,31.0,2,0,3.0,5.0,1,0,7.0,0,1,2,359385.0,0.0,3,0,1,0
1830,26.0,0,2,11.0,2,0,2.0,3.0,0,1,2.0,1,1,1,257745.0,1.0,1,1,0,0
1831,35.0,0,2,18.0,1,0,2.0,3.0,1,1,1.0,1,1,2,344640.0,0.0,2,0,0,0
1832,55.0,0,0,16.0,1,0,2.0,3.0,3,1,5.0,1,0,3,376815.0,0.0,0,1,0,0
1833,57.0,1,0,8.0,1,0,2.0,3.0,3,1,5.0,1,1,3,379545.0,0.0,0,1,0,0
1834,39.0,1,1,28.0,2,1,4.0,4.0,1,0,7.0,0,1,2,350565.0,0.0,2,1,3,0
1835,43.0,1,1,33.0,1,1,3.0,5.0,1,0,3.0,1,1,2,326775.0,0.0,2,1,1,0
1836,49.0,1,0,15.0,1,0,3.0,5.0,1,0,2.0,0,1,2,378000.0,0.0,3,1,1,0
1837,40.0,1,0,31.0,1,0,3.0,5.0,1,0,3.0,0,0,2,344805.0,0.0,0,0,1,0
1838,35.0,0,0,18.0,1,0,3.0,5.0,1,0,3.0,0,1,2,316740.0,0.0,2,0,1,0
1839,42.0,0,0,21.0,1,1,3.0,5.0,3,0,2.0,0,1,3,347685.0,0.0,3,1,1,0
1840,39.0,1,0,7.0,1,0,3.0,5.0,0,0,3.0,0,0,1,317370.0,0.0,0,1,2,0
1841,39.0,1,0,10.0,1,1,3.0,5.0,0,1,3.0,0,0,1,300000.0,0.0,2,0,2,0
1842,50.0,1,0,14.0,1,1,3.0,5.0,3,0,2.0,0,0,3,431370.0,0.0,1,0,2,0
1843,37.0,1,0,33.0,2,0,3.0,5.0,1,0,7.0,0,1,2,350000.0,0.0,0,0,1,0
1844,21.0,0,1,11.0,2,0,3.0,5.0,0,0,3.0,0,2,1,310545.0,0.0,2,0,2,0
1845,45.0,1,1,33.0,2,0,3.0,5.0,1,0,3.0,0,2,2,347445.0,0.0,3,0,2,0
1846,31.0,1,0,23.0,1,1,3.0,5.0,0,0,3.0,0,1,1,536850.0,0.0,1,0,2,0
1847,20.0,1,0,10.0,2,1,3.0,4.0,0,0,3.0,0,3,1,324960.0,1.0,3,1,2,0
1848,32.0,1,0,11.0,2,1,3.0,4.0,0,0,6.0,0,3,1,318795.0,0.0,2,1,2,0
1849,31.0,0,1,15.0,2,0,2.0,2.0,1,0,3.0,0,2,2,381195.0,0.0,2,1,1,0
1850,31.0,0,2,24.0,2,1,4.0,5.0,0,0,7.0,0,0,1,324885.0,1.0,1,1,2,0
1851,37.0,1,1,17.0,2,0,4.0,4.0,1,0,3.0,0,0,2,325485.0,0.0,3,0,1,0
1852,36.0,1,0,7.0,0,1,3.0,5.0,0,0,2.0,0,1,1,407940.0,1.0,1,0,1,0
1853,29.0,1,0,8.0,1,0,3.0,5.0,0,0,3.0,0,1,1,297435.0,0.0,1,1,2,0
1854,53.0,1,0,8.0,1,1,4.0,5.0,1,0,5.0,0,3,2,382575.0,0.0,3,1,3,0
1855,36.0,1,0,12.0,1,1,3.0,4.0,0,0,5.0,0,2,1,272685.0,0.0,2,0,2,0
1856,25.0,1,1,9.0,1,0,3.0,1.0,0,0,3.0,0,3,1,309435.0,0.0,2,1,2,0
1857,57.0,1,0,15.0,2,1,3.0,5.0,4,0,3.0,0,0,0,417180.0,0.0,2,0,2,0
1858,26.0,1,0,15.0,2,1,4.0,4.0,0,0,7.0,0,1,1,310455.0,0.0,2,0,2,0
1859,38.0,1,1,17.0,2,1,4.0,4.0,1,0,2.0,0,0,2,465885.0,0.0,3,0,2,0
1860,45.0,0,1,13.0,2,0,2.0,3.0,1,0,1.0,0,0,2,354165.0,0.0,3,1,0,0
1861,52.0,1,1,13.0,0,1,2.0,3.0,3,0,5.0,0,1,3,371505.0,0.0,2,0,1,0
1862,53.0,1,1,9.0,1,0,2.0,3.0,3,0,7.0,0,0,2,375840.0,1.0,1,0,1,0
1863,38.0,1,1,8.0,0,1,2.0,3.0,1,0,7.0,0,1,2,300000.0,0.0,1,1,0,0
1864,22.0,1,1,12.0,2,0,2.0,3.0,0,0,3.0,0,1,1,255525.0,1.0,1,0,1,0
1865,31.0,1,1,8.0,2,0,2.0,3.0,0,0,1.0,0,1,1,251415.0,0.0,2,1,0,0
1866,25.0,1,1,17.0,2,0,2.0,3.0,3,0,3.0,0,1,3,256995.0,0.0,2,1,0,0
1867,,1,1,15.0,2,1,2.0,3.0,1,0,2.0,0,1,2,,0.0,1,0,0,0
1868,43.0,1,2,,2,0,2.0,3.0,1,0,3.0,0,0,2,320000.0,0.0,3,1,0,0
1869,29.0,0,0,8.0,2,0,4.0,4.0,0,0,3.0,0,0,1,322395.0,0.0,1,1,1,0
1870,51.0,1,0,20.0,1,1,2.0,3.0,3,0,2.0,0,3,3,370000.0,0.0,2,1,1,0
1871,32.0,1,0,25.0,1,0,2.0,3.0,1,0,3.0,0,3,2,320640.0,0.0,2,1,1,0
1872,33.0,1,0,12.0,2,0,4.0,4.0,0,0,3.0,0,0,1,309510.0,0.0,3,0,2,0
1873,31.0,1,0,8.0,2,0,4.0,4.0,0,0,3.0,0,1,1,331575.0,1.0,3,1,1,0
1874,31.0,0,0,16.0,1,1,3.0,5.0,0,0,3.0,0,2,1,311805.0,0.0,3,1,2,0
1875,43.0,0,0,32.0,1,1,3.0,5.0,1,0,3.0,0,3,2,300000.0,0.0,2,0,2,0
1876,24.0,1,1,7.0,1,1,2.0,3.0,0,0,3.0,1,1,1,257550.0,1.0,1,0,0,0
1877,25.0,1,1,34.0,1,1,4.0,4.0,0,0,3.0,0,1,1,400000.0,0.0,2,1,3,0
1878,37.0,1,0,8.0,2,1,2.0,3.0,1,0,1.0,0,0,2,295005.0,0.0,1,0,1,0
1879,29.0,0,0,16.0,1,1,2.0,3.0,0,0,5.0,0,0,1,400000.0,0.0,3,1,0,0
1880,36.0,1,0,13.0,0,1,3.0,6.0,0,0,3.0,0,3,1,320000.0,0.0,0,1,2,0
1881,37.0,1,2,22.0,2,1,3.0,6.0,0,0,6.0,0,3,1,439905.0,1.0,2,0,2,0
1882,29.0,1,1,13.0,2,1,4.0,4.0,0,0,2.0,0,3,1,310650.0,0.0,2,1,3,0
1883,31.0,1,1,20.0,2,1,4.0,4.0,3,0,3.0,0,2,3,372705.0,0.0,2,0,3,0
1884,29.0,1,1,13.0,1,1,3.0,6.0,0,0,3.0,0,0,1,312630.0,1.0,1,0,2,0
1885,27.0,1,0,16.0,2,1,3.0,6.0,0,0,3.0,0,1,1,262035.0,1.0,1,0,1,0
1886,55.0,1,0,7.0,1,1,2.0,3.0,3,0,3.0,1,1,3,365655.0,1.0,3,0,0,0
1887,,0,2,18.0,0,0,1.0,1.0,1,0,2.0,0,2,2,,0.0,1,1,0,0
1888,28.0,1,1,25.0,2,1,2.0,3.0,1,0,2.0,0,3,2,323025.0,0.0,2,0,1,0
1889,50.0,1,1,8.0,1,1,4.0,5.0,1,0,7.0,0,0,2,340800.0,0.0,2,0,1,0
1890,37.0,0,1,15.0,1,0,1.0,3.0,0,0,2.0,0,3,3,273465.0,0.0,2,0,0,0
1891,47.0,1,1,14.0,1,1,2.0,3.0,4,1,2.0,0,1,0,502800.0,0.0,3,0,0,0
1892,41.0,1,1,9.0,2,1,2.0,3.0,1,0,2.0,0,1,2,332025.0,0.0,2,0,1,0
1893,35.0,0,2,10.0,2,0,2.0,3.0,0,0,2.0,0,1,1,268770.0,0.0,2,1,1,0
1894,31.0,0,1,15.0,2,1,2.0,3.0,0,0,2.0,0,0,1,251250.0,1.0,1,1,0,0
1895,50.0,1,1,6.0,1,1,2.0,3.0,3,1,2.0,0,1,3,347955.0,1.0,2,1,0,0
1896,58.0,0,1,27.0,2,0,2.0,3.0,1,1,6.0,0,1,2,363315.0,0.0,0,1,1,0
1897,29.0,1,1,15.0,1,1,2.0,3.0,1,0,2.0,0,1,0,382125.0,0.0,2,1,0,0
1898,59.0,0,1,15.0,2,0,2.0,3.0,1,0,2.0,0,1,2,338970.0,0.0,3,0,1,0
1899,26.0,0,2,14.0,0,1,2.0,3.0,3,0,2.0,0,1,3,377205.0,1.0,2,1,0,0
1900,56.0,1,1,24.0,2,1,2.0,3.0,4,1,1.0,0,1,0,504060.0,1.0,1,0,0,0
1901,55.0,0,2,6.0,2,0,2.0,3.0,3,0,1.0,0,1,2,299535.0,0.0,2,0,1,0
1902,45.0,0,1,6.0,1,1,2.0,3.0,3,0,5.0,0,1,3,336735.0,0.0,0,1,0,0
1903,51.0,0,1,12.0,1,0,2.0,3.0,3,0,2.0,0,1,3,351480.0,0.0,3,1,1,0
1904,32.0,1,1,8.0,1,1,2.0,3.0,0,0,2.0,0,1,1,271125.0,0.0,2,0,1,0
1905,34.0,0,1,17.0,2,1,2.0,4.0,3,0,3.0,0,1,3,380000.0,1.0,0,0,1,0
1906,38.0,0,1,9.0,2,1,2.0,3.0,0,0,6.0,0,1,1,300000.0,0.0,2,1,0,0
1907,41.0,0,2,14.0,1,0,2.0,3.0,3,0,2.0,0,0,3,429030.0,0.0,3,1,0,0
1908,26.0,0,2,,2,0,2.0,3.0,0,0,3.0,0,1,1,249600.0,1.0,3,1,0,0
1909,42.0,1,1,18.0,2,1,2.0,3.0,1,1,5.0,0,0,2,316605.0,0.0,3,1,0,0
1910,33.0,1,1,19.0,1,1,2.0,3.0,1,0,3.0,0,0,2,317715.0,0.0,2,0,0,0
1911,,0,1,16.0,2,1,2.0,3.0,0,1,2.0,0,1,1,266070.0,1.0,1,0,0,0
1912,36.0,0,1,14.0,1,1,2.0,3.0,3,0,3.0,0,1,3,387615.0,0.0,2,0,1,0
1913,38.0,0,1,15.0,1,0,2.0,4.0,0,0,2.0,0,0,1,259500.0,0.0,3,1,0,0
1914,19.0,1,2,15.0,1,0,2.0,3.0,0,0,2.0,0,0,1,263040.0,0.0,3,1,0,0
1915,34.0,1,1,15.0,1,0,2.0,3.0,3,0,5.0,0,1,3,400000.0,0.0,0,0,0,0
1916,39.0,1,1,15.0,2,1,2.0,3.0,1,1,3.0,0,1,2,322260.0,0.0,1,0,0,0
1917,40.0,1,1,9.0,1,1,2.0,3.0,3,1,2.0,0,0,3,411150.0,0.0,3,0,1,0
1918,32.0,1,1,15.0,2,0,2.0,4.0,1,0,3.0,0,0,2,370695.0,0.0,3,0,1,0
1919,52.0,1,2,14.0,2,0,2.0,3.0,4,0,3.0,0,1,0,477090.0,0.0,0,1,0,0
1920,46.0,1,1,32.0,1,1,2.0,3.0,3,0,5.0,0,1,3,367425.0,1.0,1,0,0,0
1921,45.0,0,1,7.0,0,0,2.0,3.0,3,1,2.0,0,0,3,380985.0,0.0,2,1,0,0
1922,55.0,0,1,23.0,2,0,2.0,3.0,1,0,2.0,0,1,2,346410.0,0.0,3,1,0,0
1923,56.0,1,1,12.0,1,1,2.0,3.0,2,1,1.0,0,1,4,522675.0,0.0,3,0,0,0
1924,,1,1,7.0,1,1,2.0,3.0,0,0,5.0,0,0,1,264300.0,0.0,2,0,1,0
1925,,1,1,13.0,2,1,2.0,3.0,0,0,2.0,0,1,1,,0.0,2,0,0,0
1926,26.0,0,2,10.0,1,0,2.0,3.0,3,1,2.0,0,1,3,352635.0,0.0,3,1,0,0
1927,22.0,0,2,6.0,0,0,2.0,3.0,3,0,2.0,0,1,3,300000.0,0.0,3,1,1,0
1928,33.0,1,1,26.0,1,1,2.0,4.0,1,0,2.0,0,0,2,355470.0,0.0,0,0,1,0
1929,21.0,0,1,16.0,0,1,2.0,3.0,0,0,3.0,0,1,1,263130.0,0.0,1,0,0,0
1930,34.0,0,1,18.0,0,0,2.0,4.0,0,0,7.0,0,1,1,273915.0,1.0,1,1,0,0
1931,36.0,1,2,27.0,1,1,2.0,3.0,1,0,2.0,0,0,2,322320.0,0.0,3,0,1,0
1932,26.0,0,1,7.0,2,0,2.0,3.0,0,0,3.0,0,0,1,249315.0,0.0,3,1,0,0
1933,35.0,0,1,11.0,1,1,2.0,3.0,1,0,2.0,0,1,2,367995.0,0.0,0,0,0,0
1934,38.0,0,2,11.0,1,1,2.0,3.0,3,0,5.0,0,0,3,315105.0,0.0,0,1,1,0
1935,35.0,1,1,18.0,1,1,2.0,3.0,1,0,1.0,0,1,2,316005.0,0.0,3,1,0,0
1936,45.0,1,1,12.0,1,1,2.0,3.0,4,0,4.0,0,0,0,458625.0,0.0,3,1,0,0
1937,34.0,0,1,7.0,2,1,2.0,3.0,4,0,2.0,0,1,0,479655.0,0.0,0,1,1,0
1938,54.0,1,1,7.0,1,0,3.0,5.0,0,0,2.0,0,2,1,366465.0,0.0,3,1,1,0
1939,52.0,1,0,11.0,2,1,3.0,6.0,0,0,3.0,0,1,1,331170.0,0.0,2,0,1,0
1940,43.0,1,0,9.0,0,1,3.0,5.0,4,0,1.0,0,1,4,535845.0,0.0,3,0,2,0
1941,31.0,0,0,11.0,2,1,4.0,4.0,0,0,3.0,0,1,1,325725.0,0.0,2,0,2,0
1942,30.0,1,1,14.0,2,1,4.0,5.0,1,0,3.0,0,1,2,350850.0,0.0,2,0,1,0
1943,45.0,1,0,8.0,0,0,2.0,3.0,0,0,1.0,0,3,1,,0.0,1,0,1,0
1944,22.0,0,0,24.0,2,1,1.0,3.0,0,0,2.0,0,3,1,253845.0,0.0,1,0,0,0
1945,32.0,0,0,15.0,2,0,2.0,2.0,0,0,2.0,0,3,1,337980.0,0.0,3,0,1,0
1946,24.0,1,0,16.0,2,1,2.0,3.0,0,0,3.0,0,2,1,250905.0,0.0,2,1,1,0
1947,39.0,1,0,10.0,0,1,2.0,,4,0,1.0,0,2,0,280560.0,0.0,2,1,1,0
1948,49.0,1,0,10.0,1,0,2.0,3.0,1,0,4.0,0,3,2,322560.0,0.0,0,0,1,0
1949,30.0,1,1,9.0,1,0,2.0,3.0,1,0,2.0,1,0,2,351285.0,0.0,0,1,0,0
1950,29.0,0,2,15.0,1,0,2.0,3.0,3,0,2.0,1,1,3,382335.0,0.0,0,1,0,0
1951,47.0,0,1,12.0,1,0,2.0,4.0,3,0,5.0,1,0,3,450000.0,0.0,3,1,1,0
1952,52.0,1,1,7.0,2,0,2.0,3.0,3,0,2.0,1,1,3,365205.0,0.0,2,1,0,0
1953,37.0,1,1,16.0,1,1,2.0,3.0,3,0,3.0,1,1,3,344745.0,0.0,2,0,0,0
1954,30.0,1,1,8.0,2,1,2.0,3.0,1,0,1.0,1,1,2,252450.0,0.0,2,0,0,0
1955,37.0,1,1,30.0,2,1,3.0,2.0,1,0,1.0,0,3,2,332895.0,0.0,2,0,2,0
1956,20.0,0,2,15.0,2,0,2.0,1.0,0,0,2.0,0,2,1,311325.0,0.0,2,1,1,0
1957,29.0,0,1,8.0,2,1,2.0,2.0,1,0,5.0,0,3,2,465345.0,0.0,2,1,1,0
1958,20.0,1,1,15.0,2,0,2.0,2.0,0,1,2.0,0,2,1,314790.0,0.0,3,1,1,0
1959,34.0,1,0,17.0,0,1,3.0,5.0,1,0,3.0,0,3,2,358875.0,0.0,2,0,1,0
1960,33.0,0,1,15.0,2,0,2.0,3.0,4,0,2.0,0,1,1,274245.0,1.0,3,0,0,0
1961,38.0,1,0,14.0,1,0,4.0,5.0,1,0,3.0,0,1,2,378930.0,0.0,0,0,2,0
1962,36.0,0,0,27.0,1,1,2.0,3.0,3,0,2.0,0,1,3,357570.0,0.0,2,1,0,0
1963,,1,0,14.0,2,1,2.0,3.0,1,0,6.0,0,0,2,271560.0,0.0,2,0,0,0
1964,36.0,0,0,9.0,1,1,2.0,3.0,1,0,4.0,0,0,2,327075.0,0.0,3,0,0,0
1965,36.0,0,0,10.0,1,1,2.0,4.0,1,0,3.0,0,0,2,300000.0,0.0,2,0,1,0
1966,35.0,1,0,9.0,1,0,2.0,3.0,0,0,4.0,0,0,1,264315.0,0.0,3,0,0,0
1967,30.0,0,0,,2,1,2.0,3.0,1,0,1.0,0,1,2,291705.0,0.0,2,0,1,0
1968,35.0,1,0,11.0,1,1,2.0,3.0,1,0,1.0,0,1,2,311100.0,0.0,1,0,1,0
1969,40.0,1,0,10.0,0,1,2.0,3.0,0,0,2.0,0,1,1,259110.0,1.0,2,0,0,0
1970,35.0,0,0,11.0,0,1,2.0,3.0,3,0,4.0,0,1,3,392835.0,0.0,1,0,1,0
1971,23.0,1,0,14.0,2,0,2.0,3.0,0,0,2.0,0,1,1,260000.0,1.0,2,0,1,0
1972,40.0,1,0,8.0,1,1,2.0,3.0,3,0,4.0,0,1,3,315930.0,1.0,1,0,0,0
1973,35.0,1,0,19.0,2,1,2.0,4.0,0,0,2.0,0,0,1,260805.0,0.0,1,1,1,0
1974,38.0,0,0,18.0,2,1,2.0,3.0,0,0,1.0,0,1,1,255255.0,1.0,3,1,0,0
1975,34.0,0,0,22.0,2,1,2.0,3.0,3,1,2.0,0,1,3,314730.0,0.0,2,1,0,0
1976,,0,0,24.0,2,1,2.0,3.0,1,1,1.0,0,1,2,300000.0,0.0,2,1,0,0
1977,41.0,0,0,8.0,2,0,2.0,3.0,4,0,5.0,0,0,0,388155.0,0.0,1,0,0,0
1978,54.0,0,0,23.0,1,0,2.0,3.0,1,0,4.0,0,0,2,344985.0,0.0,3,1,0,0
1979,42.0,0,0,8.0,2,0,2.0,4.0,3,0,2.0,0,1,3,360435.0,0.0,0,0,1,0
1980,37.0,1,0,10.0,0,1,2.0,4.0,0,0,2.0,0,0,1,300000.0,0.0,1,0,1,0
1981,,1,0,8.0,2,0,2.0,3.0,0,0,1.0,0,0,1,271995.0,0.0,3,1,1,0
1982,51.0,1,0,7.0,1,1,2.0,3.0,1,0,7.0,0,1,2,357060.0,0.0,2,0,1,0
1983,39.0,1,0,27.0,1,1,2.0,3.0,3,0,2.0,0,0,3,367845.0,0.0,2,0,0,0
1984,18.0,1,0,14.0,1,0,3.0,5.0,1,0,3.0,0,3,2,317010.0,0.0,1,0,1,0
1985,37.0,0,0,9.0,1,1,3.0,6.0,0,0,5.0,1,0,1,323625.0,1.0,3,0,1,0
1986,32.0,1,1,18.0,1,0,2.0,1.0,1,0,2.0,0,3,2,261225.0,0.0,3,0,1,0
1987,29.0,1,1,24.0,1,0,2.0,3.0,1,0,1.0,0,2,2,327900.0,0.0,0,1,1,0
1988,42.0,0,1,17.0,1,1,3.0,1.0,4,1,7.0,0,2,0,430000.0,0.0,1,1,2,0
1989,35.0,1,1,16.0,2,1,3.0,5.0,0,0,6.0,0,3,1,554670.0,0.0,0,0,2,0
1990,57.0,1,0,21.0,2,1,2.0,3.0,1,0,2.0,0,3,2,,0.0,1,1,1,0
1991,31.0,1,0,14.0,2,0,2.0,3.0,0,0,2.0,0,2,1,256830.0,0.0,2,1,1,0
1992,45.0,1,0,24.0,2,1,2.0,2.0,0,0,2.0,0,3,1,356280.0,0.0,3,0,1,0
1993,33.0,1,0,7.0,2,1,2.0,3.0,0,0,4.0,0,3,1,262665.0,0.0,2,0,1,0
1994,43.0,1,0,,2,0,2.0,,1,0,1.0,0,3,2,306660.0,0.0,1,1,1,0
1995,32.0,0,0,10.0,2,1,2.0,3.0,1,0,3.0,0,3,2,314490.0,0.0,2,0,1,0
1996,,1,0,18.0,0,1,2.0,1.0,0,0,1.0,0,2,1,266190.0,0.0,2,0,1,0
1997,34.0,0,0,17.0,2,0,2.0,3.0,0,0,4.0,0,4,1,264555.0,0.0,3,1,1,0
1998,52.0,0,1,15.0,2,1,2.0,3.0,4,0,6.0,0,0,0,473055.0,0.0,3,1,1,0
1999,47.0,1,1,13.0,1,0,2.0,3.0,3,0,2.0,0,1,3,474180.0,0.0,0,1,1,0
2000,34.0,0,0,30.0,0,0,2.0,3.0,1,0,3.0,1,1,2,341220.0,0.0,2,0,0,0
2001,34.0,0,0,7.0,2,1,2.0,3.0,0,0,1.0,1,1,1,300000.0,1.0,2,0,1,0
2002,45.0,0,0,8.0,1,1,2.0,3.0,0,1,4.0,1,1,1,278370.0,1.0,2,0,1,0
2003,,1,0,7.0,0,1,2.0,3.0,0,0,7.0,1,1,1,277185.0,1.0,1,1,0,0
2004,49.0,1,0,9.0,1,1,2.0,3.0,2,1,6.0,1,0,4,532755.0,0.0,2,1,1,0
2005,49.0,1,0,10.0,2,1,2.0,4.0,1,0,3.0,1,0,2,323250.0,0.0,2,0,1,0
2006,48.0,1,0,21.0,1,1,2.0,3.0,1,0,1.0,1,0,2,330315.0,0.0,3,0,1,0
2007,,1,0,10.0,2,1,2.0,3.0,0,0,2.0,0,1,1,273210.0,0.0,3,0,0,0
2008,21.0,1,0,16.0,1,1,2.0,1.0,0,0,2.0,0,3,1,260000.0,0.0,1,0,1,0
2009,41.0,1,0,9.0,1,0,2.0,2.0,1,0,5.0,0,2,2,318705.0,0.0,3,1,1,0
2010,44.0,1,0,32.0,1,1,2.0,3.0,1,0,3.0,0,3,2,300000.0,0.0,2,0,1,0
2011,41.0,1,2,15.0,2,1,2.0,4.0,4,0,3.0,0,1,0,500000.0,0.0,1,1,1,0
2012,46.0,1,0,32.0,2,1,4.0,5.0,1,0,3.0,0,0,2,378015.0,0.0,3,0,2,0
2013,40.0,1,0,12.0,2,1,4.0,5.0,1,0,2.0,0,1,2,373755.0,0.0,0,1,2,0
2014,51.0,1,1,7.0,0,1,2.0,4.0,4,0,1.0,0,2,0,509865.0,1.0,3,1,1,0
2015,51.0,1,1,8.0,0,1,3.0,5.0,2,0,5.0,0,2,4,513105.0,0.0,2,1,2,0
2016,27.0,1,1,30.0,2,1,3.0,5.0,0,0,3.0,0,3,1,369420.0,0.0,3,1,2,0
2017,22.0,1,1,16.0,0,0,3.0,5.0,0,0,3.0,0,2,1,308550.0,0.0,2,0,2,0
2018,35.0,1,2,25.0,2,0,3.0,4.0,0,0,2.0,0,2,1,323910.0,0.0,3,1,1,0
2019,29.0,0,2,15.0,2,0,3.0,4.0,0,0,3.0,0,2,1,422685.0,0.0,2,1,1,0
2020,42.0,1,1,8.0,1,1,3.0,4.0,0,1,7.0,0,2,1,315540.0,0.0,2,1,1,0
2021,40.0,1,1,7.0,1,1,3.0,4.0,0,0,2.0,0,2,1,259905.0,0.0,3,1,1,0
2022,36.0,0,2,7.0,1,1,4.0,4.0,3,0,2.0,0,0,3,331260.0,0.0,2,0,1,0
2023,39.0,1,2,7.0,1,0,4.0,4.0,1,0,3.0,0,0,2,360000.0,0.0,3,0,2,0
2024,35.0,1,1,32.0,0,0,4.0,4.0,1,0,5.0,0,1,2,300000.0,0.0,3,1,2,0
2025,21.0,0,1,15.0,1,0,3.0,5.0,1,0,3.0,0,2,2,327300.0,0.0,0,1,2,0
2026,31.0,0,1,17.0,2,0,3.0,4.0,0,1,3.0,1,2,1,270000.0,1.0,3,1,0,0
2027,56.0,1,1,11.0,1,1,3.0,6.0,2,0,3.0,0,3,4,509250.0,0.0,2,1,1,0
2028,58.0,1,0,9.0,2,0,3.0,5.0,1,0,4.0,0,2,2,364965.0,0.0,2,0,1,0
2029,32.0,1,0,6.0,2,1,3.0,4.0,0,0,3.0,0,2,1,426225.0,0.0,2,0,0,0
2030,57.0,1,0,7.0,2,1,3.0,4.0,3,0,5.0,0,3,3,391305.0,0.0,2,0,1,0
2031,26.0,1,0,14.0,2,0,3.0,4.0,3,0,2.0,0,2,3,351735.0,0.0,2,0,1,0
