Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome,offspring,offspring_identified,TypeofContact_Self Enquiry,Occupation_salaried,Occupation_smallbusiness,Gender_MALE,ProductPitched_deluxe,ProductPitched_king,ProductPitched_standard,ProductPitched_superdeluxe,Designation_executive,Designation_manager,Designation_seniormanager,Designation_vp,married_独身,married_結婚済み,married_離婚済み,car_possession_車なし,Cluster,ProdTaken
28.0,2,25.0,2.0,3.0,3.0,2.0,0,4,323025.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
50.0,2,8.0,4.0,5.0,3.0,7.0,0,1,340800.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
37.0,2,15.0,1.0,3.0,3.0,2.0,0,4,273465.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3,0
47.0,2,14.0,2.0,3.0,4.0,2.0,0,2,502800.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0
41.0,2,9.0,2.0,3.0,3.0,2.0,0,2,332025.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
35.0,3,10.0,2.0,3.0,3.0,2.0,0,2,268770.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
31.0,2,15.0,2.0,3.0,3.0,2.0,0,1,251250.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
50.0,2,6.0,2.0,3.0,4.0,2.0,0,2,347955.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,1
58.0,2,27.0,2.0,3.0,4.0,6.0,0,2,363315.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
29.0,2,15.0,2.0,3.0,3.0,2.0,0,2,382125.0,0,0,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,1,0
59.0,2,15.0,2.0,3.0,3.0,2.0,0,2,338970.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
26.0,3,14.0,2.0,3.0,3.0,2.0,0,2,377205.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,1
56.0,2,24.0,2.0,3.0,4.0,1.0,0,2,504060.0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1
55.0,3,6.0,2.0,3.0,3.0,1.0,0,2,299535.0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,3,0
45.0,2,6.0,2.0,3.0,3.0,5.0,0,2,336735.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
51.0,2,12.0,2.0,3.0,3.0,2.0,0,2,351480.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
32.0,2,8.0,2.0,3.0,3.0,2.0,0,2,271125.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
34.0,2,17.0,2.0,4.0,3.0,3.0,0,2,380000.0,1,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,3,1
38.0,2,9.0,2.0,3.0,3.0,6.0,0,2,300000.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
41.0,3,14.0,2.0,3.0,3.0,2.0,0,1,429030.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
26.0,3,14.46639904846863,2.0,3.0,3.0,3.0,0,2,249600.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,1
42.0,2,18.0,2.0,3.0,4.0,5.0,0,1,316605.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
33.0,2,19.0,2.0,3.0,3.0,3.0,0,1,317715.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.3096536477524,2,16.0,2.0,3.0,4.0,2.0,0,2,266070.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
36.0,2,14.0,2.0,3.0,3.0,3.0,0,2,387615.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
38.0,2,15.0,2.0,4.0,3.0,2.0,0,1,259500.0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
19.0,3,15.0,2.0,3.0,3.0,2.0,0,1,263040.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
34.0,2,15.0,2.0,3.0,3.0,5.0,0,2,400000.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
39.0,2,15.0,2.0,3.0,4.0,3.0,0,2,322260.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
40.0,2,9.0,2.0,3.0,4.0,2.0,0,1,411150.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
32.0,2,15.0,2.0,4.0,3.0,3.0,0,1,370695.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
52.0,3,14.0,2.0,3.0,3.0,3.0,0,2,477090.0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0
46.0,2,32.0,2.0,3.0,3.0,5.0,0,2,367425.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,3,1
45.0,2,7.0,2.0,3.0,4.0,2.0,0,1,380985.0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
55.0,2,23.0,2.0,3.0,3.0,2.0,0,2,346410.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
56.0,2,12.0,2.0,3.0,4.0,1.0,0,2,522675.0,0,0,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,4,0
39.3096536477524,2,7.0,2.0,3.0,3.0,5.0,0,1,264300.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
39.3096536477524,2,13.0,2.0,3.0,3.0,2.0,0,2,356131.7103157282,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
26.0,3,10.0,2.0,3.0,4.0,2.0,0,2,352635.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
22.0,3,6.0,2.0,3.0,3.0,2.0,0,2,300000.0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
33.0,2,26.0,2.0,4.0,3.0,2.0,0,1,355470.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
21.0,2,16.0,2.0,3.0,3.0,3.0,0,2,263130.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
34.0,2,18.0,2.0,4.0,3.0,7.0,0,2,273915.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2,1
36.0,3,27.0,2.0,3.0,3.0,2.0,0,1,322320.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
26.0,2,7.0,2.0,3.0,3.0,3.0,0,1,249315.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
35.0,2,11.0,2.0,3.0,3.0,2.0,0,2,367995.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
38.0,3,11.0,2.0,3.0,3.0,5.0,0,1,315105.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
35.0,2,18.0,2.0,3.0,3.0,1.0,0,2,316005.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
45.0,2,12.0,2.0,3.0,3.0,4.0,0,1,458625.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
34.0,2,7.0,2.0,3.0,3.0,2.0,0,2,479655.0,1,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0
54.0,2,7.0,3.0,5.0,3.0,2.0,0,3,366465.0,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
52.0,1,11.0,3.0,6.0,3.0,3.0,0,2,331170.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
43.0,1,9.0,3.0,5.0,3.0,1.0,0,2,535845.0,2,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,0
31.0,1,11.0,4.0,4.0,3.0,3.0,0,2,325725.0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
30.0,2,14.0,4.0,5.0,3.0,3.0,0,2,350850.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
45.0,1,8.0,2.0,3.0,3.0,1.0,0,4,356131.7103157282,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
22.0,1,24.0,1.0,3.0,3.0,2.0,0,4,253845.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
32.0,1,15.0,2.0,2.0,3.0,2.0,0,4,337980.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
24.0,1,16.0,2.0,3.0,3.0,3.0,0,3,250905.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
39.0,1,10.0,2.0,3.673602080624187,3.0,1.0,0,3,280560.0,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
49.0,1,10.0,2.0,3.0,3.0,4.0,0,4,322560.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
30.0,2,9.0,2.0,3.0,3.0,2.0,1,1,351285.0,0,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
29.0,3,15.0,2.0,3.0,3.0,2.0,1,2,382335.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
47.0,2,12.0,2.0,4.0,3.0,5.0,1,1,450000.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
52.0,2,7.0,2.0,3.0,3.0,2.0,1,2,365205.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
37.0,2,16.0,2.0,3.0,3.0,3.0,1,2,344745.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
30.0,2,8.0,2.0,3.0,3.0,1.0,1,2,252450.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
37.0,2,30.0,3.0,2.0,3.0,1.0,0,4,332895.0,2,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
20.0,3,15.0,2.0,1.0,3.0,2.0,0,3,311325.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
29.0,2,8.0,2.0,2.0,3.0,5.0,0,4,465345.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
20.0,2,15.0,2.0,2.0,4.0,2.0,0,3,314790.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
34.0,1,17.0,3.0,5.0,3.0,3.0,0,4,358875.0,1,0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
33.0,2,15.0,2.0,3.0,3.0,2.0,0,2,274245.0,0,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,2,1
38.0,1,14.0,4.0,5.0,3.0,3.0,0,2,378930.0,2,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
36.0,1,27.0,2.0,3.0,3.0,2.0,0,2,357570.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
39.3096536477524,1,14.0,2.0,3.0,3.0,6.0,0,1,271560.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
36.0,1,9.0,2.0,3.0,3.0,4.0,0,1,327075.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
36.0,1,10.0,2.0,4.0,3.0,3.0,0,1,300000.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
35.0,1,9.0,2.0,3.0,3.0,4.0,0,1,264315.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
30.0,1,14.46639904846863,2.0,3.0,3.0,1.0,0,2,291705.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
35.0,1,11.0,2.0,3.0,3.0,1.0,0,2,311100.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
40.0,1,10.0,2.0,3.0,3.0,2.0,0,2,259110.0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
35.0,1,11.0,2.0,3.0,3.0,4.0,0,2,392835.0,1,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,3,0
23.0,1,14.0,2.0,3.0,3.0,2.0,0,2,260000.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1
40.0,1,8.0,2.0,3.0,3.0,4.0,0,2,315930.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,3,1
35.0,1,19.0,2.0,4.0,3.0,2.0,0,1,260805.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
38.0,1,18.0,2.0,3.0,3.0,1.0,0,2,255255.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
34.0,1,22.0,2.0,3.0,4.0,2.0,0,2,314730.0,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
39.3096536477524,1,24.0,2.0,3.0,4.0,1.0,0,2,300000.0,0,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
41.0,1,8.0,2.0,3.0,3.0,5.0,0,1,388155.0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0
54.0,1,23.0,2.0,3.0,3.0,4.0,0,1,344985.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
42.0,1,8.0,2.0,4.0,3.0,2.0,0,2,360435.0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
37.0,1,10.0,2.0,4.0,3.0,2.0,0,1,300000.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
39.3096536477524,1,8.0,2.0,3.0,3.0,1.0,0,1,271995.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
51.0,1,7.0,2.0,3.0,3.0,7.0,0,2,357060.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.0,1,27.0,2.0,3.0,3.0,2.0,0,1,367845.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
18.0,1,14.0,3.0,5.0,3.0,3.0,0,4,317010.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0
37.0,1,9.0,3.0,6.0,3.0,5.0,1,1,323625.0,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
32.0,2,18.0,2.0,1.0,3.0,2.0,0,4,261225.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
29.0,2,24.0,2.0,3.0,3.0,1.0,0,3,327900.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
42.0,2,17.0,3.0,1.0,4.0,7.0,0,3,430000.0,2,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
35.0,2,16.0,3.0,5.0,3.0,6.0,0,4,554670.0,2,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2,0
57.0,1,21.0,2.0,3.0,3.0,2.0,0,4,356131.7103157282,1,0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,1,0
31.0,1,14.0,2.0,3.0,3.0,2.0,0,3,256830.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
45.0,1,24.0,2.0,2.0,3.0,2.0,0,4,356280.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
33.0,1,7.0,2.0,3.0,3.0,4.0,0,4,262665.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
43.0,1,14.46639904846863,2.0,3.673602080624187,3.0,1.0,0,4,306660.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,1,0
32.0,1,10.0,2.0,3.0,3.0,3.0,0,4,314490.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.3096536477524,1,18.0,2.0,1.0,3.0,1.0,0,3,266190.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
34.0,1,17.0,2.0,3.0,3.0,4.0,0,5,264555.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
52.0,2,15.0,2.0,3.0,3.0,6.0,0,1,473055.0,1,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
47.0,2,13.0,2.0,3.0,3.0,2.0,0,2,474180.0,1,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
34.0,1,30.0,2.0,3.0,3.0,3.0,1,2,341220.0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
34.0,1,7.0,2.0,3.0,3.0,1.0,1,2,300000.0,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
45.0,1,8.0,2.0,3.0,4.0,4.0,1,2,278370.0,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
39.3096536477524,1,7.0,2.0,3.0,3.0,7.0,1,2,277185.0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
49.0,1,9.0,2.0,3.0,4.0,6.0,1,1,532755.0,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
49.0,1,10.0,2.0,4.0,3.0,3.0,1,1,323250.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
48.0,1,21.0,2.0,3.0,3.0,1.0,1,1,330315.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
39.3096536477524,1,10.0,2.0,3.0,3.0,2.0,0,2,273210.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
21.0,1,16.0,2.0,1.0,3.0,2.0,0,4,260000.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
41.0,1,9.0,2.0,2.0,3.0,5.0,0,3,318705.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
44.0,1,32.0,2.0,3.0,3.0,3.0,0,4,300000.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
41.0,3,15.0,2.0,4.0,3.0,3.0,0,2,500000.0,1,0,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
46.0,1,32.0,4.0,5.0,3.0,3.0,0,1,378015.0,2,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
40.0,1,12.0,4.0,5.0,3.0,2.0,0,2,373755.0,2,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
51.0,2,7.0,2.0,4.0,3.0,1.0,0,3,509865.0,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,1
51.0,2,8.0,3.0,5.0,3.0,5.0,0,3,513105.0,2,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
27.0,2,30.0,3.0,5.0,3.0,3.0,0,4,369420.0,2,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
22.0,2,16.0,3.0,5.0,3.0,3.0,0,3,308550.0,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
35.0,3,25.0,3.0,4.0,3.0,2.0,0,3,323910.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
29.0,3,15.0,3.0,4.0,3.0,3.0,0,3,422685.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
42.0,2,8.0,3.0,4.0,4.0,7.0,0,3,315540.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
40.0,2,7.0,3.0,4.0,3.0,2.0,0,3,259905.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
36.0,3,7.0,4.0,4.0,3.0,2.0,0,1,331260.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
39.0,3,7.0,4.0,4.0,3.0,3.0,0,1,360000.0,2,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
35.0,2,32.0,4.0,4.0,3.0,5.0,0,2,300000.0,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
21.0,2,15.0,3.0,5.0,3.0,3.0,0,3,327300.0,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
31.0,2,17.0,3.0,4.0,4.0,3.0,1,3,270000.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,1
56.0,2,11.0,3.0,6.0,3.0,3.0,0,4,509250.0,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
58.0,1,9.0,3.0,5.0,3.0,4.0,0,3,364965.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
32.0,1,6.0,3.0,4.0,3.0,3.0,0,3,426225.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
57.0,1,7.0,3.0,4.0,3.0,5.0,0,4,391305.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
26.0,1,14.0,3.0,4.0,3.0,2.0,0,3,351735.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
24.0,1,8.0,3.0,4.0,3.0,2.0,0,3,326625.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
37.0,1,8.0,3.0,5.0,3.0,3.0,0,4,370350.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0
54.0,2,12.0,2.0,3.0,5.0,1.0,0,3,461220.0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0
33.0,2,7.0,2.0,3.0,4.0,5.0,0,3,355905.0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3,0
52.0,2,9.0,2.0,3.0,4.0,1.0,0,3,400000.0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,3,0
26.0,3,16.0,2.0,3.0,5.0,2.0,0,3,270000.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
39.3096536477524,3,9.0,2.0,3.0,4.0,2.0,0,4,356131.7103157282,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
52.0,2,12.0,2.0,3.0,4.0,1.0,0,3,400000.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
29.0,2,15.0,2.0,3.0,4.0,2.0,0,3,267660.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
34.0,3,11.0,2.0,3.0,4.0,1.0,0,3,359070.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
37.0,2,16.0,2.0,3.0,4.0,2.0,0,3,262095.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
39.3096536477524,1,10.0,2.0,3.0,4.0,1.0,0,4,265680.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
31.0,3,18.0,2.0,3.0,4.0,1.0,0,3,274185.0,0,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,1
40.0,1,16.0,2.0,3.0,4.0,2.0,0,3,260925.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
31.0,2,7.0,2.0,3.0,5.0,1.0,0,3,408900.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,1
28.0,2,16.0,2.0,3.0,4.0,2.0,0,3,253215.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
41.0,1,15.0,2.0,3.0,4.0,2.0,0,4,268560.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
26.0,1,7.0,2.0,3.0,4.0,1.0,0,3,350775.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,3,1
45.0,1,8.0,3.0,4.0,3.0,3.0,0,3,350385.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
50.0,1,12.0,3.0,4.0,4.0,2.0,0,4,400000.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,1,9.0,3.0,4.0,3.0,7.0,0,4,352605.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
48.0,1,7.0,3.0,4.0,3.0,5.0,0,3,371505.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
47.0,1,18.0,3.0,4.0,4.0,2.0,0,3,389820.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
32.0,1,19.0,3.0,4.0,3.0,3.0,0,3,338700.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
49.0,1,13.0,3.0,4.0,3.0,3.0,0,4,300000.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
60.0,1,11.0,2.0,3.0,3.0,3.0,1,1,483255.0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0
54.0,1,10.0,2.0,3.0,3.0,2.0,1,1,479070.0,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
46.0,1,8.0,2.0,4.0,4.0,4.0,0,3,433890.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
35.0,2,8.0,2.0,3.0,5.0,3.0,0,4,264705.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
35.0,1,16.0,2.0,3.0,4.0,1.0,0,4,362640.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
31.0,3,7.0,2.0,3.0,4.0,2.0,0,3,357420.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
34.0,1,8.0,2.0,4.0,4.0,2.0,0,4,372165.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
38.0,1,15.0,2.0,3.0,4.0,4.0,0,3,265920.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
52.0,1,17.0,2.0,3.0,4.0,1.0,0,5,412140.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
48.0,1,8.0,2.0,3.0,4.0,4.0,0,3,391035.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,3,0
60.0,1,15.0,2.0,3.0,4.0,5.0,0,4,374025.0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
22.0,1,10.0,4.0,5.0,4.0,2.0,0,4,323850.0,3,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,1
46.0,3,7.0,3.0,4.0,4.0,4.0,0,4,263265.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
